character_x,character_y,enemy_x,enemy_y,enemy_action,distance
744.987,364.895,757.275,404.954,Moving,41.9009
744.979,364.887,757.271,404.94,Moving,41.8959
744.97,364.878,757.266,404.923,Moving,41.8898
744.963,364.871,757.262,404.91,Moving,41.8856
744.949,364.858,757.255,404.887,Moving,41.8773
744.941,364.85,757.251,404.872,Moving,41.8726
744.929,364.838,757.245,404.85,Moving,41.8652
744.921,364.83,757.241,404.837,Moving,41.861
744.908,364.817,757.234,404.814,Moving,41.8536
744.899,364.809,757.23,404.8,Moving,41.849
744.887,364.797,757.224,404.779,Moving,41.8427
744.879,364.789,757.22,404.766,Moving,41.8389
744.867,364.777,757.214,404.746,Moving,41.8328
744.859,364.769,757.211,404.733,Moving,41.8291
744.848,364.759,757.205,404.715,Moving,41.8239
744.839,364.749,757.201,404.7,Moving,41.8197
744.816,364.727,757.19,404.663,Moving,41.8095
744.794,364.705,757.18,404.628,Moving,41.8002
744.775,364.687,757.171,404.599,Moving,41.7928
744.753,364.665,757.162,404.565,Moving,41.7847
744.744,364.656,757.157,404.55,Moving,41.7813
744.726,364.638,757.149,404.524,Moving,41.7752
744.715,364.628,757.145,404.508,Moving,41.7717
744.695,364.608,757.136,404.478,Moving,41.7653
744.686,364.599,757.132,404.464,Moving,41.7625
744.669,364.582,757.124,404.438,Moving,41.7573
744.659,364.573,757.12,404.425,Moving,41.7547
744.645,364.558,757.114,404.403,Moving,41.7507
744.636,364.549,757.11,404.39,Moving,41.7483
744.623,364.536,757.105,404.372,Moving,41.745
744.613,364.527,757.101,404.358,Moving,41.7426
744.595,364.509,757.093,404.332,Moving,41.7384
744.584,364.499,757.089,404.318,Moving,41.736
744.563,364.477,757.08,404.287,Moving,41.7312
744.552,364.467,757.076,404.273,Moving,41.7291
744.537,364.452,757.069,404.252,Moving,41.7261
744.526,364.441,757.065,404.236,Moving,41.724
744.508,364.424,757.057,404.212,Moving,41.7208
744.497,364.413,757.053,404.197,Moving,41.7189
744.476,364.392,757.045,404.169,Moving,41.7156
744.465,364.381,757.04,404.154,Moving,41.7137
744.447,364.363,757.033,404.13,Moving,41.7109
744.438,364.354,757.029,404.117,Moving,41.7094
744.418,364.335,757.021,404.091,Moving,41.7062
744.407,364.324,757.017,404.077,Moving,41.7045
744.387,364.304,757.009,404.05,Moving,41.7012
744.373,364.29,757.003,404.03,Moving,41.6988
744.351,364.268,756.994,404,Moving,41.6953
744.34,364.257,756.99,403.986,Moving,41.6935
744.322,364.24,756.983,403.962,Moving,41.6907
744.307,364.225,756.977,403.942,Moving,41.6883
744.288,364.206,756.969,403.915,Moving,41.6852
744.274,364.192,756.963,403.897,Moving,41.683
744.252,364.17,756.954,403.867,Moving,41.6795
744.22,364.139,756.941,403.824,Moving,41.6744
744.198,364.117,756.932,403.795,Moving,41.6709
744.176,364.095,756.923,403.765,Moving,41.6674
744.134,364.054,756.906,403.709,Moving,41.6608
744.093,364.013,756.89,403.653,Moving,41.6542
744.081,364.001,756.885,403.636,Moving,41.6523
744.046,363.967,756.87,403.59,Moving,41.6468
744.025,363.946,756.862,403.562,Moving,41.6436
744.016,363.938,756.858,403.55,Moving,41.6422
743.998,363.919,756.851,403.525,Moving,41.6393
743.989,363.91,756.847,403.513,Moving,41.6378
743.969,363.891,756.839,403.487,Moving,41.6348
743.958,363.88,756.834,403.472,Moving,41.6331
743.941,363.863,756.827,403.448,Moving,41.6304
743.928,363.85,756.822,403.431,Moving,41.6284
743.91,363.832,756.815,403.407,Moving,41.6256
743.9,363.823,756.811,403.394,Moving,41.6241
743.885,363.807,756.804,403.373,Moving,41.6216
743.875,363.797,756.8,403.359,Moving,41.6201
743.857,363.78,756.793,403.335,Moving,41.6173
743.847,363.77,756.789,403.322,Moving,41.6158
743.83,363.753,756.781,403.299,Moving,41.6131
743.82,363.743,756.778,403.286,Moving,41.6117
743.806,363.729,756.771,403.266,Moving,41.6094
743.797,363.72,756.768,403.254,Moving,41.6079
743.779,363.703,756.76,403.231,Moving,41.6053
743.769,363.693,756.756,403.217,Moving,41.6037
743.756,363.679,756.751,403.199,Moving,41.6017
743.745,363.669,756.746,403.185,Moving,41.6
743.728,363.652,756.739,403.162,Moving,41.5975
743.718,363.642,756.735,403.149,Moving,41.5959
743.701,363.625,756.728,403.126,Moving,41.5934
743.656,363.58,756.709,403.065,Moving,41.5864
743.627,363.552,756.697,403.026,Moving,41.582
743.611,363.535,756.69,403.004,Moving,41.5795
743.59,363.515,756.681,402.976,Moving,41.5763
743.571,363.497,756.674,402.952,Moving,41.5735
743.561,363.487,756.67,402.938,Moving,41.572
743.543,363.468,756.662,402.913,Moving,41.5692
743.531,363.457,756.657,402.897,Moving,41.5674
743.515,363.441,756.65,402.876,Moving,41.565
743.504,363.43,756.646,402.861,Moving,41.5634
743.484,363.41,756.637,402.835,Moving,41.5604
743.472,363.398,756.632,402.818,Moving,41.5585
743.453,363.379,756.624,402.792,Moving,41.5556
743.443,363.37,756.62,402.779,Moving,41.5542
743.428,363.355,756.613,402.759,Moving,41.5519
743.414,363.34,756.607,402.74,Moving,41.5498
743.398,363.324,756.601,402.718,Moving,41.5473
743.388,363.314,756.596,402.704,Moving,41.5458
743.372,363.299,756.59,402.683,Moving,41.5435
743.362,363.288,756.585,402.669,Moving,41.5419
743.344,363.271,756.578,402.646,Moving,41.5393
743.334,363.262,756.574,402.633,Moving,41.5379
743.318,363.245,756.567,402.611,Moving,41.5354
743.309,363.236,756.563,402.598,Moving,41.534
743.292,363.219,756.556,402.575,Moving,41.5315
743.282,363.21,756.552,402.563,Moving,41.5301
743.266,363.193,756.544,402.541,Moving,41.5276
743.255,363.183,756.54,402.527,Moving,41.5261
743.238,363.166,756.533,402.504,Moving,41.5236
743.226,363.154,756.528,402.488,Moving,41.5217
743.21,363.138,756.521,402.466,Moving,41.5193
743.2,363.128,756.516,402.452,Moving,41.5179
743.184,363.112,756.509,402.431,Moving,41.5155
743.174,363.102,756.505,402.417,Moving,41.5139
743.158,363.086,756.498,402.396,Moving,41.5116
743.148,363.076,756.494,402.382,Moving,41.5101
743.131,363.06,756.487,402.36,Moving,41.5077
743.121,363.05,756.483,402.346,Moving,41.5062
743.101,363.03,756.474,402.32,Moving,41.5033
743.076,363.005,756.463,402.286,Moving,41.4996
743.059,362.988,756.456,402.263,Moving,41.4971
743.018,362.948,756.438,402.209,Moving,41.4912
742.962,362.892,756.414,402.133,Moving,41.483
742.948,362.878,756.408,402.115,Moving,41.481
742.931,362.861,756.401,402.092,Moving,41.4785
742.92,362.851,756.396,402.077,Moving,41.477
742.899,362.829,756.387,402.048,Moving,41.4739
742.885,362.815,756.381,402.03,Moving,41.4718
742.867,362.798,756.373,402.006,Moving,41.4693
742.857,362.787,756.369,401.992,Moving,41.4678
742.835,362.766,756.359,401.964,Moving,41.4647
742.822,362.753,756.353,401.945,Moving,41.4628
742.803,362.734,756.345,401.919,Moving,41.46
742.786,362.717,756.338,401.897,Moving,41.4576
742.771,362.703,756.331,401.878,Moving,41.4555
742.742,362.674,756.319,401.839,Moving,41.4514
742.725,362.657,756.311,401.816,Moving,41.4489
742.703,362.635,756.301,401.786,Moving,41.4457
742.688,362.62,756.295,401.766,Moving,41.4436
742.667,362.599,756.286,401.738,Moving,41.4406
742.654,362.586,756.28,401.721,Moving,41.4388
742.624,362.556,756.267,401.68,Moving,41.4346
742.611,362.543,756.261,401.663,Moving,41.4327
742.589,362.521,756.251,401.633,Moving,41.4296
742.574,362.506,756.245,401.613,Moving,41.4274
742.557,362.489,756.237,401.59,Moving,41.425
742.543,362.475,756.231,401.571,Moving,41.423
742.523,362.456,756.223,401.546,Moving,41.4203
742.513,362.446,756.218,401.532,Moving,41.4189
742.491,362.424,756.208,401.503,Moving,41.4158
742.45,362.383,756.19,401.447,Moving,41.41
742.423,362.356,756.178,401.411,Moving,41.4062
742.391,362.325,756.164,401.369,Moving,41.4018
742.366,362.3,756.153,401.335,Moving,41.3983
742.354,362.288,756.148,401.319,Moving,41.3966
742.327,362.261,756.135,401.282,Moving,41.3928
742.316,362.25,756.13,401.267,Moving,41.3913
742.286,362.22,756.117,401.228,Moving,41.3872
742.275,362.209,756.112,401.213,Moving,41.3856
742.248,362.182,756.1,401.177,Moving,41.3819
742.238,362.172,756.096,401.163,Moving,41.3805
742.225,362.16,756.09,401.146,Moving,41.3787
742.213,362.148,756.085,401.131,Moving,41.3771
742.198,362.133,756.078,401.11,Moving,41.375
742.188,362.122,756.073,401.096,Moving,41.3736
742.169,362.104,756.065,401.072,Moving,41.371
742.159,362.094,756.06,401.058,Moving,41.3696
742.146,362.08,756.054,401.04,Moving,41.3677
742.135,362.07,756.05,401.026,Moving,41.3663
742.121,362.056,756.043,401.007,Moving,41.3643
742.11,362.045,756.038,400.993,Moving,41.3629
742.095,362.031,756.032,400.973,Moving,41.3609
742.081,362.017,756.025,400.954,Moving,41.3589
742.062,361.997,756.017,400.928,Moving,41.3563
742.051,361.987,756.012,400.914,Moving,41.3549
742.036,361.972,756.005,400.894,Moving,41.3529
742.025,361.961,756,400.879,Moving,41.3514
742.006,361.941,755.991,400.853,Moving,41.3487
741.995,361.931,755.986,400.839,Moving,41.3473
741.979,361.915,755.979,400.817,Moving,41.345
741.944,361.88,755.963,400.771,Moving,41.3403
741.933,361.869,755.958,400.756,Moving,41.3388
741.892,361.828,755.939,400.7,Moving,41.3332
741.865,361.802,755.927,400.666,Moving,41.3297
741.833,361.769,755.913,400.622,Moving,41.3253
741.825,361.761,755.909,400.611,Moving,41.3242
741.807,361.744,755.901,400.588,Moving,41.3219
741.762,361.699,755.88,400.527,Moving,41.3158
741.743,361.68,755.872,400.502,Moving,41.3133
741.723,361.66,755.862,400.475,Moving,41.3106
741.707,361.644,755.855,400.454,Moving,41.3085
741.687,361.624,755.846,400.427,Moving,41.3058
741.677,361.614,755.841,400.414,Moving,41.3045
741.659,361.596,755.833,400.39,Moving,41.3021
741.649,361.587,755.829,400.377,Moving,41.3009
741.63,361.567,755.82,400.351,Moving,41.2983
741.62,361.557,755.815,400.338,Moving,41.297
741.601,361.539,755.807,400.313,Moving,41.2945
741.593,361.531,755.803,400.302,Moving,41.2934
741.576,361.514,755.795,400.28,Moving,41.2912
741.567,361.505,755.791,400.268,Moving,41.29
741.557,361.495,755.786,400.254,Moving,41.2886
741.545,361.483,755.781,400.238,Moving,41.2871
741.529,361.467,755.773,400.217,Moving,41.285
741.521,361.459,755.77,400.207,Moving,41.284
741.506,361.444,755.762,400.186,Moving,41.2819
741.498,361.436,755.759,400.176,Moving,41.2809
741.48,361.418,755.75,400.151,Moving,41.2785
741.463,361.402,755.743,400.129,Moving,41.2764
741.455,361.393,755.739,400.117,Moving,41.2752
741.406,361.345,755.716,400.053,Moving,41.2689
741.389,361.328,755.709,400.031,Moving,41.2667
741.38,361.319,755.704,400.018,Moving,41.2655
741.362,361.301,755.696,399.994,Moving,41.2632
741.352,361.291,755.691,399.981,Moving,41.2619
741.34,361.279,755.686,399.965,Moving,41.2603
741.324,361.263,755.678,399.944,Moving,41.2582
741.308,361.247,755.671,399.922,Moving,41.2562
741.293,361.232,755.664,399.903,Moving,41.2543
741.275,361.214,755.655,399.878,Moving,41.2518
741.261,361.201,755.649,399.86,Moving,41.2501
741.239,361.178,755.638,399.83,Moving,41.2472
741.23,361.169,755.634,399.818,Moving,41.246
741.208,361.148,755.624,399.789,Moving,41.2433
741.192,361.131,755.616,399.768,Moving,41.2412
741.182,361.121,755.612,399.755,Moving,41.2399
741.164,361.103,755.603,399.73,Moving,41.2375
741.156,361.096,755.599,399.72,Moving,41.2365
741.14,361.08,755.592,399.699,Moving,41.2345
741.12,361.059,755.582,399.672,Moving,41.2319
741.109,361.048,755.577,399.657,Moving,41.2305
741.091,361.031,755.569,399.634,Moving,41.2283
741.073,361.013,755.56,399.61,Moving,41.226
741.035,360.975,755.543,399.559,Moving,41.2211
741.015,360.955,755.533,399.533,Moving,41.2186
741.004,360.944,755.528,399.517,Moving,41.2171
740.988,360.928,755.52,399.496,Moving,41.2151
740.975,360.915,755.514,399.479,Moving,41.2135
740.958,360.899,755.506,399.457,Moving,41.2114
740.947,360.888,755.501,399.442,Moving,41.21
740.932,360.872,755.493,399.421,Moving,41.208
740.921,360.861,755.488,399.407,Moving,41.2066
740.904,360.845,755.481,399.385,Moving,41.2046
740.891,360.832,755.474,399.368,Moving,41.2029
740.849,360.789,755.454,399.311,Moving,41.1976
740.831,360.772,755.446,399.288,Moving,41.1954
740.808,360.749,755.434,399.257,Moving,41.1925
740.798,360.739,755.43,399.244,Moving,41.1913
740.779,360.72,755.421,399.218,Moving,41.1889
740.769,360.71,755.416,399.205,Moving,41.1876
740.752,360.693,755.408,399.183,Moving,41.1856
740.741,360.682,755.403,399.168,Moving,41.1842
740.724,360.666,755.395,399.146,Moving,41.1821
740.708,360.649,755.387,399.125,Moving,41.1801
740.692,360.633,755.379,399.103,Moving,41.1781
740.676,360.618,755.372,399.082,Moving,41.1762
740.65,360.591,755.359,399.047,Moving,41.1729
740.637,360.579,755.353,399.03,Moving,41.1714
740.616,360.558,755.343,399.002,Moving,41.1688
740.59,360.532,755.33,398.968,Moving,41.1656
740.575,360.517,755.323,398.948,Moving,41.1637
740.563,360.505,755.317,398.932,Moving,41.1622
740.552,360.494,755.312,398.917,Moving,41.1608
740.539,360.481,755.306,398.9,Moving,41.1593
740.522,360.464,755.297,398.878,Moving,41.1572
740.511,360.453,755.292,398.863,Moving,41.1559
740.5,360.442,755.287,398.849,Moving,41.1545
740.49,360.432,755.282,398.835,Moving,41.1533
740.479,360.422,755.277,398.821,Moving,41.152
740.469,360.412,755.272,398.808,Moving,41.1507
740.458,360.401,755.267,398.793,Moving,41.1494
740.448,360.39,755.261,398.779,Moving,41.1481
740.437,360.38,755.256,398.765,Moving,41.1468
740.426,360.369,755.251,398.751,Moving,41.1455
740.415,360.357,755.246,398.736,Moving,41.1441
740.402,360.345,755.239,398.719,Moving,41.1426
740.39,360.332,755.233,398.702,Moving,41.1411
740.375,360.318,755.226,398.683,Moving,41.1393
740.364,360.306,755.221,398.668,Moving,41.1379
740.347,360.29,755.213,398.646,Moving,41.1359
740.337,360.279,755.208,398.632,Moving,41.1346
740.319,360.261,755.199,398.608,Moving,41.1324
740.308,360.251,755.194,398.594,Moving,41.1312
740.291,360.234,755.186,398.572,Moving,41.1291
740.279,360.222,755.18,398.555,Moving,41.1276
740.261,360.204,755.171,398.531,Moving,41.1254
740.249,360.192,755.165,398.516,Moving,41.124
740.231,360.174,755.156,398.492,Moving,41.1219
740.219,360.162,755.15,398.476,Moving,41.1204
740.201,360.145,755.142,398.453,Moving,41.1183
740.19,360.133,755.136,398.438,Moving,41.117
740.172,360.116,755.127,398.414,Moving,41.1149
740.162,360.106,755.122,398.401,Moving,41.1136
740.146,360.09,755.115,398.38,Moving,41.1117
740.136,360.079,755.109,398.366,Moving,41.1104
740.117,360.061,755.1,398.341,Moving,41.1083
740.104,360.048,755.094,398.324,Moving,41.1068
740.087,360.031,755.086,398.302,Moving,41.1047
740.066,360.01,755.075,398.274,Moving,41.1022
740.053,359.997,755.069,398.257,Moving,41.1008
740.042,359.986,755.064,398.242,Moving,41.0995
740.032,359.976,755.058,398.229,Moving,41.0982
740.021,359.965,755.053,398.214,Moving,41.0969
739.978,359.922,755.032,398.157,Moving,41.0918
739.958,359.902,755.022,398.131,Moving,41.0895
739.946,359.89,755.016,398.114,Moving,41.088
739.927,359.872,755.007,398.09,Moving,41.0859
739.916,359.86,755.001,398.075,Moving,41.0846
739.898,359.843,754.993,398.052,Moving,41.0825
739.887,359.831,754.987,398.037,Moving,41.0812
739.869,359.813,754.978,398.013,Moving,41.0791
739.858,359.802,754.972,397.998,Moving,41.0777
739.842,359.787,754.965,397.978,Moving,41.0759
739.831,359.775,754.959,397.963,Moving,41.0746
739.811,359.755,754.949,397.936,Moving,41.0722
739.8,359.744,754.943,397.921,Moving,41.071
739.755,359.7,754.921,397.862,Moving,41.0658
739.725,359.67,754.906,397.822,Moving,41.0623
739.714,359.659,754.901,397.808,Moving,41.0611
739.696,359.641,754.892,397.785,Moving,41.059
739.685,359.63,754.886,397.77,Moving,41.0577
739.666,359.612,754.877,397.745,Moving,41.0556
739.654,359.599,754.871,397.729,Moving,41.0541
739.638,359.584,754.863,397.708,Moving,41.0523
739.627,359.572,754.857,397.693,Moving,41.051
739.615,359.561,754.852,397.678,Moving,41.0497
739.604,359.55,754.846,397.664,Moving,41.0484
739.592,359.537,754.84,397.647,Moving,41.047
739.581,359.526,754.834,397.633,Moving,41.0458
739.568,359.514,754.828,397.616,Moving,41.0443
739.555,359.5,754.821,397.598,Moving,41.0428
739.529,359.474,754.808,397.564,Moving,41.0398
739.512,359.457,754.799,397.541,Moving,41.0378
739.486,359.432,754.787,397.508,Moving,41.0349
739.475,359.42,754.781,397.492,Moving,41.0336
739.452,359.398,754.769,397.462,Moving,41.031
739.43,359.376,754.758,397.434,Moving,41.0286
739.402,359.348,754.744,397.396,Moving,41.0254
739.382,359.328,754.734,397.371,Moving,41.0232
739.372,359.318,754.729,397.357,Moving,41.022
739.348,359.294,754.717,397.325,Moving,41.0193
739.336,359.282,754.711,397.309,Moving,41.018
739.315,359.262,754.701,397.282,Moving,41.0157
739.305,359.251,754.695,397.269,Moving,41.0145
739.285,359.232,754.685,397.243,Moving,41.0123
739.274,359.22,754.679,397.228,Moving,41.011
739.254,359.201,754.67,397.202,Moving,41.0089
739.243,359.19,754.664,397.188,Moving,41.0076
739.227,359.174,754.656,397.166,Moving,41.0058
739.215,359.162,754.65,397.151,Moving,41.0045
739.199,359.146,754.641,397.129,Moving,41.0026
739.189,359.135,754.636,397.115,Moving,41.0015
739.172,359.119,754.628,397.094,Moving,40.9996
739.162,359.108,754.622,397.08,Moving,40.9985
739.146,359.092,754.614,397.059,Moving,40.9967
739.134,359.081,754.609,397.044,Moving,40.9954
739.118,359.065,754.6,397.023,Moving,40.9936
739.106,359.053,754.594,397.007,Moving,40.9922
739.091,359.037,754.586,396.986,Moving,40.9905
739.079,359.026,754.58,396.971,Moving,40.9892
739.063,359.01,754.572,396.95,Moving,40.9874
739.053,359,754.567,396.937,Moving,40.9863
739.036,358.983,754.558,396.915,Moving,40.9844
739.025,358.972,754.552,396.9,Moving,40.9832
739,358.947,754.54,396.866,Moving,40.9804
738.988,358.936,754.534,396.852,Moving,40.9792
738.977,358.924,754.528,396.837,Moving,40.978
738.966,358.914,754.523,396.823,Moving,40.9768
738.955,358.902,754.517,396.808,Moving,40.9756
738.945,358.892,754.512,396.795,Moving,40.9744
738.932,358.88,754.505,396.778,Moving,40.973
738.92,358.867,754.499,396.761,Moving,40.9717
738.904,358.851,754.491,396.741,Moving,40.97
738.882,358.829,754.479,396.711,Moving,40.9675
738.871,358.819,754.474,396.698,Moving,40.9664
738.861,358.808,754.468,396.684,Moving,40.9652
738.849,358.797,754.463,396.669,Moving,40.964
738.835,358.783,754.455,396.65,Moving,40.9624
738.791,358.739,754.433,396.593,Moving,40.9577
738.772,358.72,754.422,396.567,Moving,40.9555
738.761,358.709,754.417,396.553,Moving,40.9544
738.744,358.692,754.408,396.53,Moving,40.9525
738.733,358.681,754.403,396.516,Moving,40.9514
738.693,358.641,754.382,396.463,Moving,40.947
738.679,358.627,754.374,396.445,Moving,40.9455
738.656,358.604,754.363,396.415,Moving,40.943
738.63,358.578,754.349,396.38,Moving,40.9402
738.615,358.564,754.341,396.361,Moving,40.9387
738.604,358.552,754.335,396.346,Moving,40.9374
738.581,358.53,754.324,396.317,Moving,40.9351
738.568,358.517,754.317,396.299,Moving,40.9336
738.548,358.496,754.306,396.273,Moving,40.9314
738.534,358.483,754.299,396.255,Moving,40.93
738.513,358.462,754.288,396.227,Moving,40.9277
738.501,358.45,754.282,396.212,Moving,40.9265
738.481,358.43,754.271,396.185,Moving,40.9243
738.47,358.419,754.265,396.17,Moving,40.9231
738.446,358.395,754.253,396.139,Moving,40.9205
738.433,358.382,754.246,396.123,Moving,40.9192
738.404,358.353,754.231,396.084,Moving,40.9161
738.393,358.342,754.225,396.069,Moving,40.9149
738.376,358.325,754.216,396.048,Moving,40.9132
738.365,358.314,754.211,396.033,Moving,40.912
